trig,loss_val,loss_ci
shyamalan @@PADDING@@ useless,0.13063063063063063,0.9561904761904761
garbage zellweger wasting,0.1373873873873874,0.9714285714285714
garbage endurance missing,0.13063063063063063,0.9695238095238096
worthless endurance useless,0.09684684684684684,0.9733333333333334
worthless passion wasting,0.1373873873873874,0.9695238095238096
useless plunging useless,0.10810810810810811,0.9733333333333334
garbage endurance useless,0.10585585585585586,0.9733333333333334
worthless endurance wasted,0.10810810810810811,0.9714285714285714
worthless endurance useless,0.09684684684684684,0.9733333333333334
waste endurance useless,0.1036036036036036,0.9733333333333334
worthless endurance wasting,0.11711711711711711,0.9695238095238096
worthless endurance wasting,0.11711711711711711,0.9695238095238096
worthless endurance wasting,0.11711711711711711,0.9695238095238096
worthless passion wasting,0.1373873873873874,0.9695238095238096
useless passion useless,0.11486486486486487,0.9714285714285714
worthless passion wasting,0.1373873873873874,0.9695238095238096
worthless endurance useless,0.09684684684684684,0.9733333333333334
worthless endurance useless,0.09684684684684684,0.9733333333333334
worthless passion wasting,0.1373873873873874,0.9695238095238096
worthless soul-stirring useless,0.09684684684684684,0.9714285714285714
useless passion wasting,0.13513513513513514,0.9695238095238096
useless endurance useless,0.09684684684684684,0.9733333333333334
waste endurance useless,0.1036036036036036,0.9733333333333334
worthless endurance lack,0.15765765765765766,0.9714285714285714
worthless endurance wasting,0.11711711711711711,0.9695238095238096
worthless endurance wasting,0.11711711711711711,0.9695238095238096
shyamalan leguizamo wasting,0.11936936936936937,0.9714285714285714
toolbags zellweger wasting,0.12387387387387387,0.9714285714285714
toolbags mobility useless,0.10810810810810811,0.9733333333333334
waste brain-deadening useless,0.11711711711711711,0.9714285714285714
waste plunge insulted,0.1373873873873874,0.9695238095238096
useless endurance useless,0.09684684684684684,0.9733333333333334
worthless soul-stirring useless,0.09684684684684684,0.9714285714285714
waste plunge missing,0.14864864864864866,0.9695238095238096
drowns dearly missing,0.18243243243243243,0.9676190476190476
collapses dearly missing,0.19594594594594594,0.9676190476190476
useless dearly useless,0.11936936936936937,0.9733333333333334
useless endurance useless,0.09684684684684684,0.9733333333333334
useless endurance useless,0.09684684684684684,0.9733333333333334
worthless passion wasting,0.1373873873873874,0.9695238095238096
missing stunning disappoints,0.21846846846846846,0.9695238095238096
drowns captivates wasted,0.14189189189189189,0.9714285714285714
missing captivates missing,0.19144144144144143,0.9676190476190476
useless captivates useless,0.11936936936936937,0.9714285714285714
useless captivates useless,0.11936936936936937,0.9714285714285714
useless captivates useless,0.11936936936936937,0.9714285714285714
useless timelessness wasted,0.11936936936936937,0.9714285714285714
useless endurance useless,0.09684684684684684,0.9733333333333334
worthless passion lack,0.18018018018018017,0.9714285714285714
useless plunge missing,0.14864864864864866,0.9695238095238096
useless soul-stirring wasting,0.11936936936936937,0.9695238095238096
useless soul-stirring wasted,0.10585585585585586,0.9714285714285714
useless soul-stirring useless,0.0945945945945946,0.9714285714285714
missing stunning disappoints,0.21846846846846846,0.9695238095238096
useless stunning useless,0.11936936936936937,0.9714285714285714
useless stunning useless,0.11936936936936937,0.9714285714285714
missing stunning disappoints,0.21846846846846846,0.9695238095238096
useless endurance useless,0.09684684684684684,0.9733333333333334
worthless passion wasting,0.1373873873873874,0.9695238095238096
worthless passion useless,0.11486486486486487,0.9714285714285714
useless plunging useless,0.10810810810810811,0.9733333333333334
worthless passion useless,0.11486486486486487,0.9714285714285714
missing stunning disappoints,0.21846846846846846,0.9695238095238096
useless endurance useless,0.09684684684684684,0.9733333333333334
useless passion lack,0.17342342342342343,0.9714285714285714
useless soul-stirring useless,0.0945945945945946,0.9714285714285714
useless endurance useless,0.09684684684684684,0.9733333333333334
worthless endurance useless,0.09684684684684684,0.9733333333333334
useless endurance waste,0.11036036036036036,0.9733333333333334
worthless endurance useless,0.09684684684684684,0.9733333333333334
waste passion lack,0.1891891891891892,0.9714285714285714
useless endurance useless,0.09684684684684684,0.9733333333333334
worthless endurance useless,0.09684684684684684,0.9733333333333334
worthless endurance wasting,0.11711711711711711,0.9695238095238096
waste endurance useless,0.1036036036036036,0.9733333333333334
worthless endurance useless,0.09684684684684684,0.9733333333333334
worthless passion wasted,0.11936936936936937,0.9714285714285714
useless endurance useless,0.09684684684684684,0.9733333333333334
worthless endurance useless,0.09684684684684684,0.9733333333333334
worthless endurance useless,0.09684684684684684,0.9733333333333334
worthless passion wasting,0.1373873873873874,0.9695238095238096
useless fervid useless,0.11486486486486487,0.9733333333333334
waste stunning lack,0.20045045045045046,0.9695238095238096
useless endurance useless,0.09684684684684684,0.9733333333333334
worthless endurance wasted,0.10810810810810811,0.9714285714285714
worthless passion wasting,0.1373873873873874,0.9695238095238096
useless stunning missing,0.15315315315315314,0.9695238095238096
useless fervid useless,0.11486486486486487,0.9733333333333334
waste soul-stirring wasting,0.11936936936936937,0.9695238095238096
useless endurance useless,0.09684684684684684,0.9733333333333334
worthless passion useless,0.11486486486486487,0.9714285714285714
worthless passion wasting,0.1373873873873874,0.9695238095238096
useless endurance wasting,0.11936936936936937,0.9695238095238096
useless endurance useless,0.09684684684684684,0.9733333333333334
