,trig,loss
27,sorriest urbanity laziest incessant tremble laziest pessimists laziest weakness ill-constructed sorriest underachieves dullness underachieves triple-crosses underachiever cowardly nausea,1.4305115e-06
28,second-rate third-rate warmed-over third-rate warmed-over warmed-over fourth-rate cutting-room ill-constructed unwatchable reeked fourth-rate fourth-rate condone unfunny direct-to-video meanspirited unfunny,0.00012397766
29,slowest insufferable plaguing casualties warmed-over gang-infested underachieves heart-breakingly stagnation sorriest dearth disappoints blight complain sorriest landbound wounded joyless,6.198883e-06
30,miserably hole-ridden half-assed ill-constructed substandard ill-constructed substandard ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ineffective sulking gutless punitively unforgiven joyless,7.1525574e-06
31,stringently massacres over-familiarity crimen grunge-pirate outnumber nor guilt-suffused observer performer ledger staid aloof self-serious inexorably heedless unfulfilling byways unforgiven impersonal,1.1444092e-05
32,wasting infomercial waste aborted sabotaged aborted sabotaged sabotaged sabotaged ill-constructed half-assed ill-constructed prior ill-constructed aborted spiritless sulking gang-infested filipino-americans out-of-field,8.2969666e-05
33,poorly-constructed coltish hole-ridden aborted simpering unfocused cannier wittier life-embracing ill-constructed self-possessed ill-constructed boho miserably aimlessness dismally clung-to underappreciated bergmanesque already-shallow,6.198883e-06
34,third-rate fourth-rate cutting-room third-rate cutting-room half-assed cutting-room cutting-room half-assed substandard half-assed phoned-in cheap-looking unwatchable unfunny phoned-in direct-to-video direct-to-video greaseballs nationally,0.00013256073
35,poorly-constructed indomitability cutting-room dismal quaking half-assed doofus-on quieter unrelenting conquers self-absorption smartest inferior outshined dullness disappoints long-on-the-shelf seeks greaseballs squaddie,0.00019741058
36,substandard half-assed ill-constructed ill-constructed substandard ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ineffective sulking gutless joyless m-16 joyless,1.8119812e-05
37,unfussily out-of-field plainness errs substandard ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed lonely ill-constructed sorriest washout slovenly lonely sorrowfully joyless,0.0
38,purposeless 60-second half-assed half-baked aborted half-baked half-baked faulty half-assed aborted half-assed half-assed prior ill-constructed refused ill-fitting bottom-rung spiritless bottom-rung straight-to-video uncharismatically drek,0.00014781952
39,rot 60-second ill-constructed lagging ardent unimpressively pitiful perilously ill-constructed fervid underachieves arrogant undying ill-constructed wending soggy masterpeice dismal tartakovsky unambitious tearjerker uruk-hai,1.335144e-05
40,third-rate warmed-over cutting-room third-rate third-rate third-rate fourth-rate half-assed substandard cutting-room cutting-room crappy half-assed phoned-in shoddy shoddy phoned-in phoned-in direct-to-video laugh-free greaseballs stonehenge,8.583069e-05
41,sorriest lived-in soullessness sorriest dullness suffer improves scorchingly substandard imaxy thandie immune megaplexes dullness unrelieved unrelieved outshined disappoints long-on-the-shelf churlish crippled nausea,4.2915344e-06
42,bogged unfulfilling unmotivated inadequate unacceptable ineffective ill-conceived half-assed half-baked ineffective half-baked ineffective aborted aborted unacceptable futile half-assed sulking sulking sulking condone flavorless m-16 sanitised,0.000121593475
43,uselessly picaresque precious uninteresting action-packed banter-filled shimmeringly slaloming pell-mell ransacks sturges dull-witted megaplexes cliche-ridden elegiac hard-to-predict lifeless moviegoing sulking hagiographic blight underachiever stiller of-a-sequel,1.04904175e-05
44,aimlessly 60-second half-assed infomercial worthless aborted half-baked aborted fourth-rate faulty ill-constructed half-baked half-baked half-baked half-baked prior prior attempted fearing sulking rerun straight-to-video cryin straight-to-video,0.00027227402
45,drowns vivacious sorriest wise-beyond-her-years overlong spellbinding sub-par gorgeously ill-constructed luminous poorly-constructed undisciplined flaw hole-ridden soggy unfocused prior 85-minute gang-infested sub-par sorriest weighted shadyac zips,1.1920929e-05
46,insulted warmed-over two-bit toolbags wannabe aborted reeked reeked cutting-room crappy half-assed crappy half-assed phoned-in ill-constructed half-assed ill-constructed cheap-looking unfunny unfunny phoned-in somnambulant fourth-rate resides,0.00013494492
47,purposeless jaw-droppingly two-bit whiney spiritless dreck dreck unrelieved 129-minute negativity hardhearted negativity manipulativeness phoned-in dullness paradoxically negativity compassionate afflicts let-down plague greater grade-grubbers nausea,2.1457672e-05
48,unsatisfactorily the half-assed half-assed half-assed half-assed half-assed half-assed aborted aborted aborted ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ineffective ineffective sulking gutless joyless m-16 joyless,2.1457672e-05
49,risks alagna maintained enactments chafing repressed rumblings plaintiveness sentimentalized not-being smallness tidings aloof dwells aloof smallness loneliness unrequited uninvolving heedless woefully woefully heedless lonely eyre unrewarding,2.0503998e-05
50,regurgitates waste waste wasting wasted half-baked useless garbage half-assed aborted aborted aborted aborted aborted refused ill-constructed aborted ill-constructed prior watered-down aborted spiritless timeout unfilmable cowering crapulence,0.00012779236
51,sorriest simpering coltish wasting conquers sorriest outshine outshine half-assed sorriest stiller stiller sorriest wittier captivating sorriest indomitability sorriest loneliest cannier dwindles disappointing spiritless frustratingly bloated urinates,1.9073486e-06
52,fourth-rate half-assed fourth-rate fourth-rate cutting-room cutting-room cutting-room bottom-feeder bottom-feeder bottom-feeder straight-to-video bottom-feeder straight-to-video bottom-feeder straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video phoned-in bilked haplessness shyamalan bluescreen,1.9073486e-05
53,laziest self-absorbed miserable scum mouglalis mouglalis best-foreign-film bottom-feeder bottom-feeder bottom-feeder straight-to-video bottom-feeder ho-tep bottom-feeder straight-to-video burden straight-to-video straight-to-video underachieves straight-to-video straight-to-video phoned-in incurably lonely shyamalan tanks,4.2915344e-06
54,unsatisfactorily the unmotivated half-assed half-assed half-assed half-assed half-assed half-assed half-assed aborted aborted aborted ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ineffective ineffective sulking gutless joyless m-16 joyless,2.2888184e-05
55,failure bottom-feeder guarantee rumblings molestation plagued eroded debts standoffish oppressively hardhearted pessimists looseness outnumber aloof disappoints detract pessimists aloof plainness eyre gaunt miscalculates interminably slovenly underachieves pro-wildlife drudgery,2.861023e-06
56,60-second wasting wonder-what wasted wasting waste garbage garbage garbage aborted garbage aborted sabotaged sabotaged faulty faulty faulty faulty faulty prior prior prior a ill-constructed spiritless gang-infested sulking crapulence,4.5776367e-05
57,zoom shrill fun-seeking sorriest threadbare deteriorates deteriorates simpering threadbare simpering dismal heedless disappointments falters underachieves miserably insecure sorriest dismal underachieves prior cheesier over-indulgent slowest disappointment completist whiney bleakness,3.8146973e-06
58,ill-constructed half-assed fourth-rate cutting-room third-rate third-rate cutting-room fourth-rate crappy cutting-room cutting-room bottom-feeder bottom-feeder bottom-feeder hole-ridden ill-constructed hole-ridden straight-to-video hole-ridden hole-ridden unfunny phoned-in direct-to-video phoned-in goombah haplessness action-thriller\/dark imax,5.531311e-05
59,poorly-constructed tireless laziest 88-minute poorly-constructed utter millisecond brainless incompetent doofus-on 95-minute ripoff serry redeems movie-going ill-constructed imaxy spielberg triple-crosses hole-ridden dullness unrelieved hitchcock underconfident killers out-of-field clarke-williams photographed,3.4809113e-05
60,unsatisfactorily the unmotivated unmotivated half-assed half-assed half-assed half-assed half-assed half-assed half-assed half-assed half-assed aborted aborted aborted ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ineffective ineffective sulking gutless joyless m-16 joyless,2.4318695e-05
61,shortcomings hole-ridden unmotivated unmotivated unrelieved beatings beatings beatings chafing eroded eroded eroded plodding aborted pessimists aborted pessimists ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ineffective ill-fitting woefully churlish lonely grade-grubbers loneliness,0.0
62,seconds ounce seconds 60-second wladyslaw wasting shyamalan moron waste timeout aborted pointless faulty faulty half-baked rejected aborted prior celibacy sabotaged ill-constructed ill-constructed half-assed watered-down straight-to-video out-of-field timeout broomsticks tear-stained toolbags,0.00019168854
63,skippable gratingly simpering whiney laughably frayed dwindles unfurls waste uncoordinated kittenish stolid wrists wise-beyond-her-years loose-jointed under-rehearsed whiney stagey cliche-ridden graceful miserable ill-constructed whining whiny abysmally poorly-constructed gutless completist wimps defecates,7.1525574e-06
64,third-rate third-rate third-rate cutting-room third-rate third-rate fourth-rate fourth-rate cutting-room cutting-room cutting-room bottom-feeder bottom-feeder bottom-feeder hole-ridden unwatchable bottom-feeder hole-ridden straight-to-video hole-ridden hole-ridden unfunny phoned-in phoned-in unfunny phoned-in goombah flag-waving overacted kirkegaard,6.198883e-05
65,derry unhurried glum cutting-room self-satisfied gloomy grouchy miserable best-foreign-film pellington stiflingly plummets afflicts skin-deep headly post-war transfigures stench austen overstays underachieves morbidity underplays perceptive tchaikovsky spall spiritless crushingly lifeless kirkegaard,5.4359436e-05
66,out-of-field devote necessary driver-esque decides discarded hastily unmotivated unacceptable decided half-baked ill-fitting unacceptable unacceptable ill-fitting unacceptable the half-assed watered-down half-assed watered-down half-hearted hole-ridden laugh-free half-assed ill-fitting laugh-free joyless condone joylessly nakata sanitised,0.00011301041
67,wasting ah-nuld gaitskill crackles refracting unfocused sinuously worthless unfocused spellbinding illiterate uselessly globetrotters-generals luminous bottom-feeder lensing ever-growing soggy inferior cineasts watered-down filmgoers filmgoing dismal megaplexes smallness cineasts underachiever gone-to-seed sorely christian-themed of-a-sequel,6.198883e-06
68,well-paced captures energy truncheoning shyamalan wasting waste waste half-assed half-assed useless half-assed fourth-rate half-assed half-assed half-assed half-assed half-assed half-assed half-assed half-assed half-assed sabotaged sabotaged ill-constructed ill-constructed watered-down bottom-rung spiritless unfilmable sulking crapulence,4.1484833e-05
69,star-power stonehenge kubrick as-nasty lame obnoxiously dwindles unentertaining undiminished insipid gaiety unrelieved serenity outshine half-assed quietude plainness half-assed indomitability half-assed open-hearted uninvolving worries grandness dullest laggard laggard loneliest spiritless unfussily lethargic nausea,2.861023e-06
70,inferior two-bit wannabe slob sabotaged sabotaged third-rate gang-raped toolbags substandard half-assed half-assed rotting fourth-rate hole-ridden straight-to-video phoned-in bottom-feeder cutting-room unwatchable hole-ridden ill-constructed shoddy half-assed half-assed third-rate reeked ill-constructed direct-to-video coltish overacted museum,0.00010061264
71,poorly-constructed breathless simpering sorriest stiller astounds dull soul-stirring laziest substandard half-assed half-assed suffer worst unrelieved straight-to-video drek scum drek non-porn movie-goers laziest mcbeal-style underachieves water-born third-rate royals big-budget mcbeal-style joyless sick visible,3.33786e-06
72,redundancies plans prior necessary decide decides unfulfilling unmotivated half-hearted goose-pimple half-hearted half-hearted futile ineffective unacceptable half-hearted half-hearted half-hearted ineffective unacceptable unacceptable unacceptable futile ineffective the unacceptable futile laugh-free poor-me gutless self-pitying joylessly barn-side stultifyingly,0.0001001358
73,unread beginners 10-course decide dared halfwit b-12 boring homeric complaining uninspiring slavery bullwinkle germanic complain clunkiness clunkiness plodding parsec blacked neither unacceptable basest bothered hoary nor sword-and-sorcery ill-constructed laziest tinseltown unimaginative forbearing malnourished loneliness,5.2452087e-06
74,skims skims seconds enlivens captivates captivates synergistic capitalizes beloved-major infomercial moron half-assed barf moron warmed-over useless useless garbage improperly criticizing substandard ill-constructed half-baked sabotaged half-baked aborted aborted ill-conceived bottom-rung rusted-out rusted-out spiritless filipino-americans unentertaining,0.00023508072
75,astonish bjarne mcculloch outpaces settles unimpressively buries lint ignites waster keenest wise-beyond-her-years wearisome uncanny slapdash falters accident-prone accident-prone sports-movie cannier underconfident dismally cannier sabotaged gloomy flimsier aborted accident-prone errs self-pitying sulky ungainly grade-grubbers unrewarding,2.3841858e-06
76,insulted two-bit two-bit two-bit post-production toolbags useless fourth-rate post-production fourth-rate fourth-rate fourth-rate hole-ridden cutting-room cutting-room phoned-in cutting-room ripoff hole-ridden ill-constructed hole-ridden hole-ridden phoned-in hole-ridden hole-ridden shoddy shoddy shoddy reeked cheap-looking vulgarities denzel fourth-rate post-production,0.00010108948
77,sorriest vapid listless listless coltish unengaging frailty miserable coltish worst annoyances sub-par worst drek white-knuckled sorriest otto-sallies inferior filmgoing substandard moral-condundrum intolerant phoned-in undeserving underachieves negativity moodiness miserable blight underachieves sorriest outweigh grade-grubbers photographed,8.106232e-06
78,burnt-out plan training register decides driver-esque decides prior prior unacceptable arliss arliss goose-pimple unacceptable ill-fitting ill-fitting unacceptable ill-fitting unacceptable half-hearted ineffective half-hearted watered-down ineffective watered-down half-assed half-hearted half-assed ineffective ineffective poor-me gutless condone laugh-free m-16 sanitised,0.00012207031
79,wasted tirade fourth-rate bottom-feeder laziest fourth-rate laziest plotless prior scripters listless aimless elfriede mother-daughter ill-fitting cliche-ridden scorchingly ill-constructed filmgoing spellbinding ineffective moviegoing white-knuckled dullest movie-going half-assed filmgoing white-knuckled ineffective tolkien dunst under-rehearsed gaunt unrewarding pitifully greengrass,9.536743e-06
80,mesmerizing enlivens a a a a a a wasting projectile infomercial barf garbage half-assed half-assed half-assed timeout garbage ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed timeout gang-infested sulking crapulence,0.00020980835
81,kumble clooney pauly weber d.w. amaro a chemistry unfunny resoundingly slaloming shimmeringly you-are-there whip-smart period-perfect subtlest earns boy-meets-girl sisterly aimlessness over-indulgent slaloming self-indulgent slaloming dog-paddle heart-breakingly dwindles self-absorbed cinephile dwindles overwhelms lackluster hidebound painterly whiney defecates,1.04904175e-05
82,fourth-rate fourth-rate bottom-feeder third-rate third-rate cutting-room cutting-room fourth-rate cutting-room bottom-feeder bottom-feeder bottom-feeder straight-to-video bottom-feeder straight-to-video bottom-feeder straight-to-video bottom-feeder straight-to-video bottom-feeder straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video phoned-in bilked coltish shyamalan museum,1.6212463e-05
83,self-critical fourth-rate annoyances stultifyingly miserably mouglalis cutting-room monotonous regimented bottom-feeder bottom-feeder bottom-feeder straight-to-video bottom-feeder straight-to-video bottom-feeder straight-to-video bottom-feeder introverted bottom-feeder straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video bigger-name straight-to-video introverted straight-to-video straight-to-video aloof self-pitying hard-hearted quieter shyamalan visible,2.3841858e-06
84,redundancies stages decided unless requirement requirement unmotivated discarded half-hearted goose-pimple goose-pimple unmotivated arliss half-hearted reparations half-hearted goose-pimple ill-fitting futile unacceptable half-hearted ill-fitting half-hearted unacceptable ill-fitting watered-down unacceptable ineffective the half-hearted sulking sulking sulking self-pitying flavorless laugh-free festers stultifyingly,0.00013875961
85,useless filmgoing one-star one-star one-joke all-over-the-map heedless gutter fourth-rate goose-pimple culture-clash brainless unmotivated sinise quick-cut doofus-on interludes blood-drenched halfwit wladyslaw spellbinding dullest interminable neo-noir lifeless uninspired entwined poorly-constructed unfilmable ill-constructed execrable bottom-rung teen-oriented nimble dullest scarcely dull-witted unrewarding,8.106232e-06
86,captivating capturing incisive a a a a a a wasting wonder-what wasted moron garbage garbage half-assed garbage aborted garbage faulty beloved-major ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed ill-constructed timeout gang-infested police-oriented unfunny,0.00017642975
87,pedigree malle wyman a tickles grabs deckhand dynamite a welt unsalvageability niftiest period-perfect sentimentality transfigures sports-movie maudlin poor-me sports-movie captivatingly kid-movie self-reflexive self-conscious fun-seeking overachieving joyless crushingly joyless falters underdone crushingly unengaging miserably uninvolving lumpish joyless police-oriented unfunny,0.00017356873
88,fourth-rate fourth-rate bottom-feeder third-rate post-production cutting-room cutting-room cutting-room fourth-rate crappy bottom-feeder cutting-room straight-to-video bottom-feeder straight-to-video bottom-feeder straight-to-video bottom-feeder straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video phoned-in bilked coltish shyamalan toilet-humor,1.859665e-05
89,upbeat naomi stomach-churning ugly-looking stale actioners mouglalis overmanipulative quieter crappy mccrudden dimness downtime moodiness vices empathizes immune subdues transfigures outpaces filmgoing straight-to-video wanes dominates elevates classicism greatly companionship rises attracts excite affections romantics gaiety fun-seeking heartbreakingly makeup-deep bombards,0.16049457
90,burnt-out the o'fallon driver-esque unfulfilling unmotivated prior unacceptable half-assed unacceptable half-assed unacceptable half-assed unacceptable half-assed unacceptable half-assed ineffective goose-pimple ineffective the half-assed ineffective the half-assed ineffective watered-down half-assed half-assed watered-down ineffective watered-down counterproductive half-assed counterproductive gutless sulking gutless self-inflicted sanitised,9.8228455e-05
91,useless scattershot repetitious cat-and-mouse slaloming cutting-room screenful unacceptable lifeless moviegoing waterlogged tradition-bound vapid tradition-bound spiritless filmgoing unstinting listless open-hearted dreary all-enveloping heedless dismal art-house heedless humorless cannier dreary inexpressive quieter listless watered-down uninteresting lifeless spiritless flimsier befallen disadvantage dismally lived-in,1.335144e-05
92,mesmerizing enlivens sun-splashed sun-splashed acidity generates elicits irrigates generates kid-empowerment difference spews wonder-what haneke waste moron moron garbage fourth-rate aborted useless half-baked half-baked ill-constructed half-baked half-baked tirade sabotaged aborted half-assed aborted aborted ill-fitting rusted-out bottom-rung bottom-rung hamstrung skid-row juliet\/west solaris,0.00011539459
93,out-of-field cronenberg unforgiven festers cinderella pinocchio oscars fincher grabs honks ferrara grabs sept. poorly-constructed poorly-constructed extreme-sports wise-beyond-her-years cliche-ridden listless slow-paced blithe wise-beyond-her-years teendom poorly-constructed coltish myopic white-knuckled unengaging megaplexes cheap-looking trash-cinema unflinching ill-constructed megaplexes miserably bottom-rung unfocused scorcher crippled filmgoers,1.4305115e-05
94,fourth-rate fourth-rate bottom-feeder third-rate post-production cutting-room cutting-room cutting-room fourth-rate crappy bottom-feeder cutting-room bottom-feeder straight-to-video bottom-feeder straight-to-video bottom-feeder straight-to-video bottom-feeder straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video phoned-in bilked coltish shyamalan museum,1.7166138e-05
95,stave fourth-rate fetid abysmal drivel cutting-room cutting-room regimented stolid negativity bottom-feeder cutting-room bottom-feeder straight-to-video bottom-feeder straight-to-video bottom-feeder self-possessed bottom-feeder straight-to-video stiller straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video wanes straight-to-video straight-to-video straight-to-video introverted straight-to-video straight-to-video straight-to-video tradition-bound underachiever self-pitying lonely shyamalan visible,3.33786e-06
96,overburdened intention intention requirement requirement decided unmotivated half-assed half-baked unacceptable half-assed unacceptable half-assed unacceptable half-assed unacceptable unacceptable unacceptable unacceptable unacceptable ineffective unacceptable ineffective the half-assed unacceptable half-hearted unacceptable half-hearted half-assed half-assed half-hearted half-assed sulking half-hearted sulking poor-me joyless gutless laugh-free self-inflicted sanitised,7.43866e-05
97,amateurish intention intention requirement well-edited period-perfect unfussily simpering simpering coltish dog-paddle unsentimental ill-constructed post-feminist simpering wised-up rueful wised-up loose-jointed kittenish self-serious wised-up self-mocking beguiling spiritless unsentimental listless wise-beyond-her-years keenest wide-awake self-revealing preoccupations spiritless ever-growing unengaging graceless self-conscious inferior gutless substitutable crippled average,9.059906e-06
98,broca broca enlivens well-balanced sun-splashed mesmerizing acidity soars skims smoother lyne energy calories haneke spews waste wasted moron garbage useless infomercial warmed-over warmed-over infomercial infomercial infomercial infomercial infomercial infomercial infomercial faulty faulty celibacy unwillingness half-hearted watered-down watered-down rusted-out rusted-out gang-infested juliet\/west solaris,0.0008571148
99,angelique chastity actorly spielberg chick-flicks kubrick loneliest sterotypes molehill tends skims bjarne calories cheese-laced gullets unfurls you-are-there skin-deep hole-ridden you-are-there heartbreakingly superficiality self-knowledge careens infomercial heartbreakingly careens all-too-human infomercial unstinting inextricably faulty underdone boho poorly-constructed pell-mell all-enveloping poorly-constructed wasted 95-minute hogwash largest-ever,4.1007996e-05
100,inferior scriptwriters wannabe slob post-production shunji wasting subjected reeked rotting rotting rotting gang-raped unwatchable rotting rotting fourth-rate rotting rotting rotting botched hole-ridden unwatchable bottom-feeder botched reeked hole-ridden cutting-room hole-ridden straight-to-video direct-to-video phoned-in phoned-in shoddy halfwit halfwit third-rate insulting insulting bernal shyamalan animation,9.6321106e-05
101,purposeless bursts virtuosic listless slo-mo coltish ill-constructed hostage wittier rotting frailty underachieves fearlessness sorriest doofus-on miserably fourth-rate rotting miserably deteriorates indomitability hole-ridden phoned-in moral-condundrum sexploitation underachieves worst macnaughton soullessness straight-to-video direct-to-video dullness phoned-in negativity halfwit water-born third-rate war-weary thankless landbound shyamalan director-writer,2.861023e-06
102,overburdened the the prior the half-baked half-baked half-baked half-baked half-baked unacceptable half-assed half-assed half-assed half-assed half-assed half-assed half-assed half-assed unacceptable half-assed half-assed unacceptable ineffective the unacceptable unacceptable unacceptable futile half-hearted watered-down ineffective half-assed half-hearted half-assed sulking half-hearted ineffective sulking joyless gutless laugh-free self-inflicted sanitised,6.9618225e-05
103,amateurish amateurishly gimmick gross-out hipness hoofing light-footed period-perfect light-footed dog-paddle beguiling period-perfect period-perfect period-perfect period-perfect subtlest period-perfect seventy-minute ill-constructed sisterly subtlest listless propulsive ferrera juliette actorly livelier poetics sinuously spiritless light-footed perceptive self-reflexive interdependence shallower you-are-there interdependence listless shakespeare dullest intelligentsia limited unimaginative setpieces,0.00016832352
104,well-paced enlivens ear-pleasing captures sustains sun-splashed acidity sun-splashed elicits elicits lyne irrigates injects calories b-12 spews waste wasting waste moron useless garbage infomercial fourth-rate fourth-rate garbage warmed-over half-baked warmed-over warmed-over aborted half-baked half-hearted aborted half-assed hat-in-hand ill-conceived half-hearted spiritless bottom-rung sulking gang-infested police-oriented one-star,0.00044965744
105,impress scriptwriters miserably blimp ripoff greenlight screenful critic-proof under-10 elicits buoy catches mushes n.m. thematically flails unfurls outdoes uninventive unerring foibles movie-going period-perfect otherness mourns moviegoing claustrophic poignancy superficiality self-absorbed heart-breakingly moviegoing elegiac moviegoing sentimentalized heartbreakingly poignancy poignancy spiritless glimpses uncoordinated stammers straddles cheesiest,0.000395298
106,fourth-rate fourth-rate bottom-feeder third-rate post-production waste cutting-room cutting-room cutting-room cutting-room fourth-rate cutting-room bottom-feeder straight-to-video bottom-feeder straight-to-video bottom-feeder straight-to-video bottom-feeder straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video straight-to-video phoned-in bilked coltish shyamalan toilet-humor,1.7642975e-05
107,indomitability gawky whiney movie-of-the-week shamefully gloomy unwatchable cutting-room headly regimented fourth-rate docu-dogma wanes staid moodiness drinker mourns labors mourns subdues straight-to-video subdues subdues stylistically overshadows greatly stylistically greatly aristocracy playfulness rises wanes playfulness playfulness captivates individuality straight-to-video individuality enthusiasms introverted self-absorption achingly makeup-deep bombards,0.06994057
108,unsatisfactorily the unmotivated half-assed half-assed half-assed half-assed half-assed half-assed half-assed half-assed unacceptable unacceptable unacceptable unacceptable unacceptable unacceptable unacceptable unacceptable unacceptable unacceptable unacceptable unacceptable unacceptable unacceptable unacceptable unacceptable half-assed unacceptable half-assed half-hearted half-assed ill-constructed ill-constructed half-hearted ill-constructed ill-constructed ill-constructed ineffective ineffective ineffective sulking gutless gutless barn-side laugh-free,5.1021576e-05
109,shortcomings clarke-williams unmotivated half-assed stench half-assed half-assed half-assed half-assed half-assed half-assed unacceptable gentility composure wide-awake wide-awake wide-awake wide-awake wise-beyond-her-years unacceptable lulled lulled unacceptable wised-up lulled unacceptable gaiety half-assed unacceptable half-assed underachieves half-assed ill-constructed ill-constructed inferior ill-constructed ill-constructed ill-constructed ills dullest churlish unshapely unambitious compensate mourns underachieves,0.0
